model	sex	age	dir	ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
5xFAD	female	12 mo	ora_up	BP	GO:0042269	regulation of natural killer cell mediated cytotoxicity	15/1339	54/19457	2.2852891296026167e-6	2.6499731633370975e-5	1.8657075132312556e-5	Il18rap/Klrb1b/Lag3/Gimap3/Havcr2/Slamf6/Vav1/Tap1/Lgals9/H2-M3/Stat5a/Pik3r6/Tap2/Lamp1/Arrb2	15
5xFAD	female	12 mo	ora_up	BP	GO:0070527	platelet aggregation	15/1339	54/19457	2.2852891296026167e-6	2.6499731633370975e-5	1.8657075132312556e-5	Ptpn6/Plek/Cd9/Fermt3/Tspan32/Itgb3/Syk/F11r/Pdpn/P2ry12/Cfh/Lyn/Il6ra/Stxbp3/Serpine2	15
5xFAD	female	12 mo	ora_up	BP	GO:0002712	regulation of B cell mediated immunity	17/1339	68/19457	2.4513148907446937e-6	2.8246532255694085e-5	1.9886906094480183e-5	Trem2/Fcgr2b/Ptprc/Ptpn6/Fcer1g/Gimap3/C3/Fcgr3/6030468B19Rik/Fcgr1/Cd28/Tgfb1/Parp3/Clcf1/Tfrc/Stat6/Pms2	17
5xFAD	female	12 mo	ora_up	BP	GO:0002889	regulation of immunoglobulin mediated immune response	17/1339	68/19457	2.4513148907446937e-6	2.8246532255694085e-5	1.9886906094480183e-5	Trem2/Fcgr2b/Ptprc/Ptpn6/Fcer1g/Gimap3/C3/Fcgr3/6030468B19Rik/Fcgr1/Cd28/Tgfb1/Parp3/Clcf1/Tfrc/Stat6/Pms2	17
5xFAD	female	12 mo	ora_up	BP	GO:0030193	regulation of blood coagulation	17/1339	68/19457	2.4513148907446937e-6	2.8246532255694085e-5	1.9886906094480183e-5	Serpinf2/Hpse/Plau/Plaur/Cd9/Serpine1/Pros1/Apoe/Cd34/Nfe2l2/Serping1/Vkorc1/Tfpi/Anxa2/Anxa5/Ano6/Serpine2	17
5xFAD	female	12 mo	ora_up	BP	GO:0002483	antigen processing and presentation of endogenous peptide antigen	11/1339	30/19457	2.536732967504951e-6	2.8868440464911715e-5	2.0324759139382863e-5	B2m/Tap1/H2-D1/H2-K1/H2-Q4/H2-M3/H2-T23/Hfe/Tap2/Tapbp/Erap1	11
5xFAD	female	12 mo	ora_up	BP	GO:0002507	tolerance induction	11/1339	30/19457	2.536732967504951e-6	2.8868440464911715e-5	2.0324759139382863e-5	Pdcd1/Lilrb4a/Lilrb4b/C3ar1/Runx1/Havcr2/Cd86/Tgfbr2/Tgfb1/Cd274/Lyn	11
5xFAD	female	12 mo	ora_up	BP	GO:0019885	antigen processing and presentation of endogenous peptide antigen via MHC class I	11/1339	30/19457	2.536732967504951e-6	2.8868440464911715e-5	2.0324759139382863e-5	B2m/Tap1/H2-D1/H2-K1/H2-Q4/H2-M3/H2-T23/Hfe/Tap2/Tapbp/Erap1	11
5xFAD	female	12 mo	ora_up	BP	GO:0035455	response to interferon-alpha	11/1339	30/19457	2.536732967504951e-6	2.8868440464911715e-5	2.0324759139382863e-5	Ifi204/Oas1g/Bst2/Oas1a/Ifit3/Ifitm3/Eif2ak2/Axl/Myc/Ifnar2/Ifit2	11
5xFAD	female	12 mo	ora_up	BP	GO:0048535	lymph node development	11/1339	30/19457	2.536732967504951e-6	2.8868440464911715e-5	2.0324759139382863e-5	Tnfsf11/Ikzf1/Tgfb1/Ltb/Pdpn/Jak3/Ltbr/Il15/Nfkb2/Tnfrsf11a/Nfkb1	11
5xFAD	female	12 mo	ora_up	BP	GO:0072539	T-helper 17 cell differentiation	11/1339	30/19457	2.536732967504951e-6	2.8868440464911715e-5	2.0324759139382863e-5	Ly9/Batf/Slamf6/Nlrp3/Tgfb1/Zc3h12a/Il6ra/Stat3/Nfkbiz/Loxl3/Zbtb7b	11
5xFAD	female	12 mo	ora_up	BP	GO:0051651	maintenance of location in cell	35/1339	219/19457	2.56099113732666e-6	2.908441068947473e-5	2.047681247946048e-5	Cxcl10/Ptprc/Ptpn6/Psen1/Lcn2/Cyba/Hexb/Thy1/P2ry6/Tgfb1/Capn3/Plcg2/Hk2/Hexa/Itgb3/Srgn/Tspo/Apoe/Sp100/P2rx7/Lyn/Fgf2/Ccr5/Ftl1/Dbi/Tmsb4x/Gm2a/Bbc3/Gsn/Nol3/Fth1/Sun2/Itpr2/Flna/Sun1	35
5xFAD	female	12 mo	ora_up	BP	GO:0033628	regulation of cell adhesion mediated by integrin	14/1339	48/19457	2.617561234603544e-6	2.96656939921735e-5	2.0886063652327176e-5	Plau/Ptpn6/Ccl5/Nckap1l/Lpxn/Serpine1/Lif/Fermt3/Itgb3/Syk/P2ry12/Lyn/Piezo1/Epha8	14
5xFAD	female	12 mo	ora_up	BP	GO:0090594	inflammatory response to wounding	9/1339	20/19457	2.826025612122455e-6	3.1962523760925015e-5	2.2503141370494163e-5	Alox5/Cd44/Grn/Hmox1/Tlr4/Timp1/Il1a/Cfh/Hif1a	9
5xFAD	female	12 mo	ora_up	BP	GO:0032735	positive regulation of interleukin-12 production	13/1339	42/19457	2.8401945136697107e-6	3.2034533804131626e-5	2.2553839875859214e-5	Tlr2/Irf8/Laptm5/Tlr6/Unc93b1/Ltb/Plcg2/Tlr9/Tlr4/Syk/Irf1/Tlr3/Rela	13
5xFAD	female	12 mo	ora_up	BP	GO:0010466	negative regulation of peptidase activity	35/1339	220/19457	2.8478408243564344e-6	3.2034533804131626e-5	2.2553839875859214e-5	Cst7/Serpina3i/Bcl2a1d/Serpinf2/Serpina3n/Ifi204/Ifi207/Itih4/Ifi206/Naip2/Naip6/App/Naip5/Plaur/Serpine1/Cd44/Renbp/Igf1/Cd109/Spint1/Timp1/A2m/Ctsb/Hgf/Cst3/Serping1/Mical1/Bcl2l12/Lxn/Tfpi/Nol3/Rffl/Cflar/Serpine2/Arrb2	35
5xFAD	female	12 mo	ora_up	BP	GO:0002724	regulation of T cell cytokine production	12/1339	36/19457	2.8498405163443166e-6	3.2034533804131626e-5	2.2553839875859214e-5	Lilrb4a/Lilrb4b/Slamf1/Vsir/B2m/Nlrp3/Sash3/Tnfrsf1b/Rsad2/Hfe/Il1r1/Cd81	12
5xFAD	female	12 mo	ora_up	BP	GO:0098581	detection of external biotic stimulus	10/1339	25/19457	2.894419428604563e-6	3.2469373142065034e-5	2.2859987512014604e-5	Clec7a/Trem2/Tlr1/Tlr2/Naip2/Naip6/Naip5/Tlr6/Tlr4/Nod1	10
5xFAD	female	12 mo	ora_up	BP	GO:0008202	steroid metabolic process	45/1339	318/19457	3.2001547051591776e-6	3.582612218702592e-5	2.5223298959791204e-5	Ch25h/Afp/Ugt1a7c/Soat2/App/Apobr/Rdh16/Spp1/Cebpa/Igf1/Fgfr4/Tspo/Npc2/Il1a/Apoe/Fdps/Pmp22/Abca1/Cyp3a13/Stat5a/Sgpl1/Nsdhl/Stard4/Ldlr/Srebf1/Mvk/Cyp7b1/Lrp5/Cyb5r1/Hsd17b7/Lipa/Lss/Asah1/Cyb5r3/Nfkb1/Dab2/Lpcat3/Sqle/Bmpr1b/Fdft1/Plekha1/Hmgcs1/Gba/Lcat/Soat1	45
5xFAD	female	12 mo	ora_up	BP	GO:0019216	regulation of lipid metabolic process	50/1339	369/19457	3.311925587917517e-6	3.700220312018191e-5	2.605131603691285e-5	Hcar2/Trem2/Fgr/Gimap3/Cd74/Apobec1/App/C3/Rdh16/Mlxipl/Pik3cg/Tgfb1/Plcg2/Hpgd/Rubcnl/Igf1/Fgfr4/Sctr/Tspo/Il1a/Apoe/Fdps/Lyn/Golm1/Fgf2/Rnf213/Stat5a/Pde3b/Gpam/Dbi/Ccdc3/Stard4/Ldlr/Srebf1/Abcd1/Fabp5/Fam3a/Cd81/Asah1/Nfkb1/Dab2/Lpcat3/Idh1/Cers2/Pdk1/Epha8/Abcd2/Cdk4/Lpcat1/Sh3glb1	50
5xFAD	female	12 mo	ora_up	BP	GO:0070302	regulation of stress-activated protein kinase signaling cascade	33/1339	203/19457	3.3619195080733327e-6	3.7484721964509954e-5	2.639103231992789e-5	Tnfsf11/Serpinf2/Trem2/Fcgr2b/Naip2/Naip6/Slamf1/App/Naip5/Pbk/Spi1/Pycard/Tlr4/Il1a/Zc3h12a/Eif2ak2/Card9/Fas/Ltbr/Lyn/Mdfic/Met/Inava/Hgf/Sfrp5/Cracr2a/Nod1/Tlr3/Sirpa/Sfrp1/Dab2/Rassf2/Mapk3	33
5xFAD	female	12 mo	ora_up	BP	GO:1905521	regulation of macrophage migration	14/1339	49/19457	3.433860728988617e-6	3.8209504838927884e-5	2.6901314036351016e-5	Trem2/C3ar1/Slamf1/Cd9/Ccl5/C5ar1/Cx3cr1/Csf1r/Cmklr1/Csf1/P2ry12/P2rx4/Cd81/Mapk3	14
5xFAD	female	12 mo	ora_up	BP	GO:0050871	positive regulation of B cell activation	22/1339	108/19457	3.5900441989851344e-6	3.9866861790342986e-5	2.806817238765118e-5	Ptprc/Gpr183/Card11/Cd74/Nckap1l/Ighd/Cd28/Tgfb1/Inpp5d/Sash3/Tlr9/Tlr4/Syk/Clcf1/Ighm/Stat5a/Tnfsf13b/Tfrc/Stat6/Pms2/Cd81/Tnip2	22
5xFAD	female	12 mo	ora_up	BP	GO:0032647	regulation of interferon-alpha production	11/1339	31/19457	3.6879429808873296e-6	4.0871609534662803e-5	2.8775562727075974e-5	Mmp12/Tlr7/Havcr2/Irf7/Tlr9/Tlr4/Rigi/Ifih1/Zc3hav1/Stat1/Tlr3	11
5xFAD	female	12 mo	ora_up	BP	GO:0042267	natural killer cell mediated cytotoxicity	17/1339	70/19457	3.7673872757301346e-6	4.1584707644732634e-5	2.927761781202366e-5	Il18rap/Klrb1b/Ptpn6/Lag3/Gimap3/Havcr2/Slamf6/Vav1/Tap1/Lgals9/H2-M3/Stat5a/Pik3r6/Tap2/Lamp1/Rab27a/Arrb2	17
5xFAD	female	12 mo	ora_up	BP	GO:1900046	regulation of hemostasis	17/1339	70/19457	3.7673872757301346e-6	4.1584707644732634e-5	2.927761781202366e-5	Serpinf2/Hpse/Plau/Plaur/Cd9/Serpine1/Pros1/Apoe/Cd34/Nfe2l2/Serping1/Vkorc1/Tfpi/Anxa2/Anxa5/Ano6/Serpine2	17
5xFAD	female	12 mo	ora_up	BP	GO:0001782	B cell homeostasis	13/1339	43/19457	3.815708045138788e-6	4.1949939945358175e-5	2.953475877359238e-5	Bcl2a1a/Cd74/Tnfrsf13b/Nckap1l/Cd44/Sash3/Pirb/Lyn/Sh2b2/Tnfsf13b/Bcl2l11/Hif1a/Casp3	13
5xFAD	female	12 mo	ora_up	BP	GO:2000516	positive regulation of CD4-positive, alpha-beta T cell activation	13/1339	43/19457	3.815708045138788e-6	4.1949939945358175e-5	2.953475877359238e-5	Gimap3/Card11/Nckap1l/Tgfbr2/Nlrp3/Cd28/Hlx/Sash3/Il4ra/Nfkbiz/Irf1/Cd81/Zbtb7b	13
5xFAD	female	12 mo	ora_up	BP	GO:0070431	nucleotide-binding oligomerization domain containing 2 signaling pathway	8/1339	16/19457	3.848627570707373e-6	4.222757103477333e-5	2.973022430380785e-5	Slc15a3/Tlr4/Irgm1/Lacc1/Igtp/Inava/Erbin/Rela	8
5xFAD	female	12 mo	ora_up	BP	GO:1903409	reactive oxygen species biosynthetic process	16/1339	63/19457	3.860941704114453e-6	4.2278463034318906e-5	2.976605469908475e-5	Cybb/Lcn2/Cyba/Alox5/Tlr6/Ncf2/Ncf1/Plcg2/Tlr4/Inava/Stat3/Abcd1/Rab27a/Eef1a1/Abcd2/Cflar	16
5xFAD	female	12 mo	ora_up	BP	GO:0014015	positive regulation of gliogenesis	19/1339	85/19457	3.90355348906162e-6	4.2575787361883976e-5	2.997538520834395e-5	Gfap/Tlr2/Tgfb1/Lif/Igf1/Tnfrsf1b/Cxcr4/Vim/Spint1/Tspo/Myc/Clcf1/Lyn/Il33/Trf/Zfp488/Rela/Il6st/Serpine2	19
5xFAD	female	12 mo	ora_up	BP	GO:0048708	astrocyte differentiation	19/1339	85/19457	3.90355348906162e-6	4.2575787361883976e-5	2.997538520834395e-5	Trem2/Gfap/Psen1/C1qa/App/C5ar1/Grn/Lif/Vim/Tlr4/Clcf1/Stat3/Ifngr1/Ldlr/Tspan2/Plp1/Mapk3/Il6st/Serpine2	19
5xFAD	female	12 mo	ora_up	BP	GO:0070227	lymphocyte apoptotic process	20/1339	93/19457	4.126529986980368e-6	4.4918828395825826e-5	3.1624997861526265e-5	Pdcd1/Bcl2a1a/Bcl3/Lgals3/Cd74/Ccl5/Cd44/Dock8/Casp8/Cd274/Jak3/Myc/Fas/P2rx7/Lyn/Gpam/Chek2/Bbc3/Bcl2l11/Hif1a	20
5xFAD	female	12 mo	ora_up	BP	GO:0036005	response to macrophage colony-stimulating factor	7/1339	12/19457	4.1917239727509194e-6	4.5448849688803274e-5	3.199815813430251e-5	Dcstamp/Trem2/Tlr2/Dok1/Csf1r/Csf1/Tlr4	7
5xFAD	female	12 mo	ora_up	BP	GO:0036006	cellular response to macrophage colony-stimulating factor stimulus	7/1339	12/19457	4.1917239727509194e-6	4.5448849688803274e-5	3.199815813430251e-5	Dcstamp/Trem2/Tlr2/Dok1/Csf1r/Csf1/Tlr4	7
5xFAD	female	12 mo	ora_up	BP	GO:0006027	glycosaminoglycan catabolic process	10/1339	26/19457	4.413602654036274e-6	4.757362704194089e-5	3.349410274481334e-5	Hexb/Gusb/Tgfb1/Cd44/Hexa/Fgf2/Gns/Galns/Idua/Arsb	10
5xFAD	female	12 mo	ora_up	BP	GO:0032727	positive regulation of interferon-alpha production	10/1339	26/19457	4.413602654036274e-6	4.757362704194089e-5	3.349410274481334e-5	Mmp12/Tlr7/Irf7/Tlr9/Tlr4/Rigi/Ifih1/Zc3hav1/Stat1/Tlr3	10
5xFAD	female	12 mo	ora_up	BP	GO:0032928	regulation of superoxide anion generation	10/1339	26/19457	4.413602654036274e-6	4.757362704194089e-5	3.349410274481334e-5	Tyrobp/Hvcn1/Itgb2/Cyba/App/Itgam/Tgfb1/Syk/Pon3/Gnai2	10
5xFAD	female	12 mo	ora_up	BP	GO:0050819	negative regulation of coagulation	14/1339	50/19457	4.469081090711337e-6	4.807753642116806e-5	3.3848878984746234e-5	Serpinf2/Plau/Plaur/Cd9/Serpine1/Procr/Pros1/Apoe/Cd34/Serping1/Tfpi/Anxa2/Anxa5/Serpine2	14
5xFAD	female	12 mo	ora_up	BP	GO:0050852	T cell receptor signaling pathway	24/1339	126/19457	4.553812162502071e-6	4.889356216581171e-5	3.4423400034180015e-5	Lilrb4a/Bcl2a1d/Lilrb4b/Ptprc/Ptpn6/Psen1/Lgals3/Laptm5/Card11/Thy1/Fyb/Lcp2/Cd28/Tec/Themis2/Plcg2/Zc3h12a/Rab29/Cd300a/Nfkbiz/Elf1/Cd81/Rela/Mog	24
5xFAD	female	12 mo	ora_up	BP	GO:0150146	cell junction disassembly	9/1339	21/19457	4.643329020988363e-6	4.9757696979774125e-5	3.50317921632626e-5	Trem2/C1qa/C1qc/C1qb/C3/Cx3cr1/Itgam/Tgfbr1/Ston1	9
5xFAD	female	12 mo	ora_up	BP	GO:0007040	lysosome organization	19/1339	86/19457	4.69082454327695e-6	5.007182477590976e-5	3.525295311593693e-5	Rab7b/Tasl/Laptm5/Hexb/Grn/Naglu/Hexa/Abca1/P2rx7/Cln5/Tpp1/Hps1/Cln3/Idua/Hook2/Snapin/Gba/Myo7a/Ppt1	19
5xFAD	female	12 mo	ora_up	BP	GO:0080171	lytic vacuole organization	19/1339	86/19457	4.69082454327695e-6	5.007182477590976e-5	3.525295311593693e-5	Rab7b/Tasl/Laptm5/Hexb/Grn/Naglu/Hexa/Abca1/P2rx7/Cln5/Tpp1/Hps1/Cln3/Idua/Hook2/Snapin/Gba/Myo7a/Ppt1	19
5xFAD	female	12 mo	ora_up	BP	GO:0002715	regulation of natural killer cell mediated immunity	15/1339	57/19457	4.789063813480022e-6	5.102159281363242e-5	3.5921635119333e-5	Il18rap/Klrb1b/Lag3/Gimap3/Havcr2/Slamf6/Vav1/Tap1/Lgals9/H2-M3/Stat5a/Pik3r6/Tap2/Lamp1/Arrb2	15
5xFAD	female	12 mo	ora_up	BP	GO:2001233	regulation of apoptotic signaling pathway	52/1339	395/19457	4.966106272632982e-6	5.280562422714762e-5	3.717767833444403e-5	Trem2/Osm/Runx3/Ptprc/Psen1/Lgals3/Cd74/Plaur/Cx3cr1/Ctsh/Serpine1/Cd44/Ctsc/Pycard/Icam1/Igf1/Hmox1/Atf3/Casp8/Tgfbr1/Eya4/Jak3/Myc/Pmp22/Clu/Sp100/Fas/Ltbr/Bmf/Hgf/Nfe2l2/Bcl2l12/Bid/Steap3/Itga6/Bbc3/Bcl2l11/Nrp1/Nol3/Mapk7/Hif1a/Rela/Sfrp1/Htra2/Dab2/Rffl/Bmpr1b/Gnai2/Cflar/Arrb2/Ctnna1/Sh3glb1	52
5xFAD	female	12 mo	ora_up	BP	GO:0031638	zymogen activation	18/1339	79/19457	5.229059322802137e-6	5.549452552985389e-5	3.9070793114700485e-5	Serpinf2/F9/Ifi204/Plau/Ifi207/Ifi206/Ctsz/Plaur/Vsir/Ctsh/Serpine1/Pycard/Casp8/Ctsl/Lgmn/Casp6/Plgrkt/Serpine2	18
5xFAD	female	12 mo	ora_up	BP	GO:0002825	regulation of T-helper 1 type immune response	11/1339	32/19457	5.271173515046336e-6	5.56199688139372e-5	3.915911117045917e-5	Slc11a1/Slamf1/Havcr2/Il1rl1/H2-Ab1/Hlx/Jak3/Il4ra/Il1r1/Il33/Irf1	11
5xFAD	female	12 mo	ora_up	BP	GO:0031295	T cell costimulation	11/1339	32/19457	5.271173515046336e-6	5.56199688139372e-5	3.915911117045917e-5	Lilrb4a/Lilrb4b/Cd5/Card11/Cd86/Cd28/Spn/Tnfrsf14/Cd274/Tnfsf13b/Cd81	11
5xFAD	female	12 mo	ora_up	BP	GO:0090322	regulation of superoxide metabolic process	11/1339	32/19457	5.271173515046336e-6	5.56199688139372e-5	3.915911117045917e-5	Tyrobp/Hvcn1/Itgb2/Cyba/App/Itgam/Tgfb1/Syk/Pon3/Nfe2l2/Gnai2	11
5xFAD	female	12 mo	ora_up	BP	GO:0002446	neutrophil mediated immunity	12/1339	38/19457	5.419295474068273e-6	5.707357451466166e-5	4.018251892214455e-5	Cd300lb/Myo1f/Cxcl5/Itgb2/Ncf1/Spi1/Itgam/Anxa3/Ptafr/Irak4/Syk/Card9	12
5xFAD	female	12 mo	ora_up	BP	GO:0010951	negative regulation of endopeptidase activity	28/1339	162/19457	5.507468736693605e-6	5.7891484354405296e-5	4.075836646440185e-5	Cst7/Serpina3i/Bcl2a1d/Serpinf2/Serpina3n/Ifi204/Ifi207/Ifi206/Naip2/Naip6/Naip5/Plaur/Serpine1/Cd44/Renbp/Igf1/Timp1/A2m/Hgf/Cst3/Serping1/Mical1/Bcl2l12/Nol3/Rffl/Cflar/Serpine2/Arrb2	28
5xFAD	female	12 mo	ora_up	BP	GO:1903305	regulation of regulated secretory pathway	30/1339	180/19457	5.532198618241989e-6	5.804066664624166e-5	4.0863397913991956e-5	Fgr/Cd84/Fcer1g/Itgb2/Spi1/Nckap1l/Rac2/Itgam/Fes/Hmox1/Ptafr/Adora3/Lgals9/Syk/Il4ra/P2rx7/Lyn/Cd300a/Syt15/Mical1/Stxbp3/Lamp1/Stxbp2/Rims1/Pld2/Rab27a/Git2/Gnai2/Snapin/Myo6	30
5xFAD	female	12 mo	ora_up	BP	GO:0031589	cell-substrate adhesion	49/1339	367/19457	6.257627347559328e-6	6.552663770029807e-5	4.613387862399152e-5	Itgax/Mmp12/Hpse/Plau/Itgb2/Thy1/Lpxn/Spp1/Rac2/Itgam/Serpine1/Parvg/Fermt3/Itga2/Csf1/Itgb3/Cd63/Itgb5/Cdk6/Pdpn/Axl/Itga5/Cd34/Angpt1/Itgal/Ddr1/Smoc1/Itga6/Rin2/Bcl2l11/St6gal1/Mertk/Nrp1/Col16a1/Ston1/Itga7/Sirpa/Sdc4/Rsu1/Lims1/Sfrp1/Dab2/Sorbs3/Parvb/Npnt/Dnm2/Vamp3/Flna/Itgb1	49
5xFAD	female	12 mo	ora_up	BP	GO:0035739	CD4-positive, alpha-beta T cell proliferation	10/1339	27/19457	6.578144527440204e-6	6.875222022227826e-5	4.840484258282176e-5	Lilrb4a/Card11/Vsir/Tgfbr2/Cd28/Cd44/Tnfrsf14/Lgals9/Cd274/Cd81	10
5xFAD	female	12 mo	ora_up	BP	GO:0032872	regulation of stress-activated MAPK cascade	32/1339	200/19457	6.622809428078358e-6	6.908794380654469e-5	4.8641208000479807e-5	Tnfsf11/Serpinf2/Trem2/Fcgr2b/Naip2/Naip6/Slamf1/App/Naip5/Pbk/Spi1/Pycard/Tlr4/Il1a/Zc3h12a/Eif2ak2/Card9/Fas/Ltbr/Mdfic/Met/Inava/Hgf/Sfrp5/Cracr2a/Nod1/Tlr3/Sirpa/Sfrp1/Dab2/Rassf2/Mapk3	32
5xFAD	female	12 mo	ora_up	BP	GO:0046486	glycerolipid metabolic process	49/1339	368/19457	6.748358602088863e-6	7.026457311967005e-5	4.946961116325813e-5	Ip6k3/Plek/Apobec1/C3/Apobr/Lpl/Ang/Pik3cg/Liph/Inpp5d/Csf1r/Plcg2/Pnpla1/Socs3/Plcb2/Apoe/Agpat2/Fgf2/Prdx6/Lpcat2/Plce1/Gpam/Pla2g15/Dbi/Tmem150a/Pla2g4e/Ldlr/Srebf1/Abhd4/Itpkb/Inppl1/Fabp5/Cln3/Pnpla7/Mtm1/Ttc7/Pld2/Socs6/Lpcat3/Naaa/Hycc1/Plcb3/Pigz/Pld1/Lcat/Lpcat1/Serinc5/Il6st/Sh3glb1	49
5xFAD	female	12 mo	ora_up	BP	GO:0034134	toll-like receptor 2 signaling pathway	8/1339	17/19457	6.830216845431211e-6	7.084902897294748e-5	4.988109596306588e-5	Trem2/Tlr1/Tlr2/Cyba/Tlr6/Pik3ap1/Lyn/Tnip2	8
5xFAD	female	12 mo	ora_up	BP	GO:0048143	astrocyte activation	8/1339	17/19457	6.830216845431211e-6	7.084902897294748e-5	4.988109596306588e-5	Trem2/Psen1/C1qa/App/C5ar1/Grn/Ifngr1/Ldlr	8
5xFAD	female	12 mo	ora_up	BP	GO:0002228	natural killer cell mediated immunity	17/1339	73/19457	6.942678269665818e-6	7.18802103558634e-5	5.060709684497205e-5	Il18rap/Klrb1b/Ptpn6/Lag3/Gimap3/Havcr2/Slamf6/Vav1/Tap1/Lgals9/H2-M3/Stat5a/Pik3r6/Tap2/Lamp1/Rab27a/Arrb2	17
5xFAD	female	12 mo	ora_up	BP	GO:0010803	regulation of tumor necrosis factor-mediated signaling pathway	12/1339	39/19457	7.339870361450733e-6	7.553625846147617e-5	5.318112910829764e-5	Naip2/Laptm5/Naip6/Naip5/Pycard/Tnfrsf1a/Casp1/Syk/Ccdc3/Nol3/Adam17/Rffl	12
5xFAD	female	12 mo	ora_up	BP	GO:0006691	leukotriene metabolic process	9/1339	22/19457	7.3780877001224e-6	7.553625846147617e-5	5.318112910829764e-5	Tlr2/Alox5/Ncf1/Tlr4/Syk/Alox5ap/Cyp4f18/Ltc4s/Cyp4f14	9
5xFAD	female	12 mo	ora_up	BP	GO:0006907	pinocytosis	9/1339	22/19457	7.3780877001224e-6	7.553625846147617e-5	5.318112910829764e-5	Dock2/Pycard/Axl/Ehd4/Mapkapk3/Cln3/Snx5/Dnm2/Ppt1	9
5xFAD	female	12 mo	ora_up	BP	GO:0032930	positive regulation of superoxide anion generation	9/1339	22/19457	7.3780877001224e-6	7.553625846147617e-5	5.318112910829764e-5	Tyrobp/Hvcn1/Itgb2/Cyba/App/Itgam/Tgfb1/Syk/Gnai2	9
5xFAD	female	12 mo	ora_up	BP	GO:0043011	myeloid dendritic cell differentiation	9/1339	22/19457	7.3780877001224e-6	7.553625846147617e-5	5.318112910829764e-5	Dcstamp/Psen1/Gimap3/Batf/Spi1/Tgfbr2/Tgfb1/Pirb/Ltbr	9
5xFAD	female	12 mo	ora_up	BP	GO:0090026	positive regulation of monocyte chemotaxis	9/1339	22/19457	7.3780877001224e-6	7.553625846147617e-5	5.318112910829764e-5	Cxcl10/App/Ccl5/Cx3cr1/Serpine1/Aif1/Lgmn/Mospd2/Ano6	9
5xFAD	female	12 mo	ora_up	BP	GO:0019883	antigen processing and presentation of endogenous antigen	11/1339	33/19457	7.416616676982952e-6	7.557855493239909e-5	5.3210907841409294e-5	B2m/Tap1/H2-D1/H2-K1/H2-Q4/H2-M3/H2-T23/Hfe/Tap2/Tapbp/Erap1	11
5xFAD	female	12 mo	ora_up	BP	GO:0032607	interferon-alpha production	11/1339	33/19457	7.416616676982952e-6	7.557855493239909e-5	5.3210907841409294e-5	Mmp12/Tlr7/Havcr2/Irf7/Tlr9/Tlr4/Rigi/Ifih1/Zc3hav1/Stat1/Tlr3	11
5xFAD	female	12 mo	ora_up	BP	GO:0051403	stress-activated MAPK cascade	36/1339	239/19457	7.423383845030484e-6	7.557855493239909e-5	5.3210907841409294e-5	Tnfsf11/Serpinf2/Trem2/Fcgr2b/Naip2/Tlr7/Naip6/Slamf1/App/Naip5/Pbk/Spi1/Pycard/Irak4/Tlr4/Ptger4/Il1a/Zc3h12a/Eif2ak2/Card9/Fas/Ltbr/Mdfic/Met/Inava/Hgf/Sfrp5/Cracr2a/Nod1/Tlr3/Sirpa/Sfrp1/Nfkb1/Dab2/Rassf2/Mapk3	36
5xFAD	female	12 mo	ora_up	BP	GO:0006959	humoral immune response	34/1339	220/19457	7.510208872191566e-6	7.632145842810176e-5	5.3733947339587746e-5	Trem2/C4b/Fcgr2b/Wfdc17/Bcl3/Cxcl10/Ptprc/Ptpn6/C1qa/Lgals3/Cxcl5/C1qc/Gimap3/Gpr183/Cd37/C1qb/Alox5/App/C3/Ccl12/Ighd/B2m/Ang/A2m/Cfh/Ighm/H2-DMa/Ppl/Serping1/Trf/Masp1/Fam3a/Cd81/Tfe3	34
5xFAD	female	12 mo	ora_up	BP	GO:0032088	negative regulation of NF-kappaB transcription factor activity	18/1339	81/19457	7.605927089765707e-6	7.686870900996242e-5	5.411923785359125e-5	Bcl3/Havcr2/Spi1/Nlrc5/Nlrp3/Cmklr1/Pycard/Tlr9/Adora3/Aim2/Zc3h12a/Anxa4/Parp10/Trim21/Erbin/Dap/Rwdd3/Arrb2	18
5xFAD	female	12 mo	ora_up	BP	GO:0034103	regulation of tissue remodeling	18/1339	81/19457	7.605927089765707e-6	7.686870900996242e-5	5.411923785359125e-5	Gpnmb/Dcstamp/Tnfsf11/Fcgr4/Spp1/Inpp5d/Csf1r/Itgb3/Ptger4/Syk/P2rx7/Tmem119/Trf/Tnfrsf11a/Tfrc/Sfrp1/Idua/Gpr137b	18
5xFAD	female	12 mo	ora_up	BP	GO:1903510	mucopolysaccharide metabolic process	18/1339	81/19457	7.605927089765707e-6	7.686870900996242e-5	5.411923785359125e-5	Hpse/Itih4/Mamdc2/Hexb/Gusb/Tgfb1/Cd44/Hexa/Ptger4/Angpt1/Fgf2/Il15/Gns/Galns/Nfkb1/Idua/Arsb/Ugdh	18
