Study	Tissue	dir	ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
MSSM	PHG	ora_up	CC	GO:0070160	tight junction	32/2154	110/13575	3.243373234808743e-4	0.007102987384231147	0.00586083233658422	GJA1/TJP2/CGNL1/PARD3/CLDN11/CLDN15/PARD3B/FRMPD2/MARVELD2/PMP22/AMOT/RAB13/ADCYAP1R1/MICALL2/FRMD4B/OCLN/BVES/JAM2/CCND1/USP53/FZD5/JAM3/TJP1/AMOTL2/LSR/TJAP1/CYTH1/MPDZ/LIN7C/CTNNB1/AFDN/ASH1L	32
MSSM	PHG	ora_up	CC	GO:0043235	receptor complex	75/2154	324/13575	3.458844028717941e-4	0.007330517828605444	0.006048572749710492	CD44/OLR1/ITGB4/GPRC5B/CD74/TGFBR3/IL13RA1/ITGAL/DDR2/FLNA/ITGB5/DDR1/ITGAX/PLXNB1/TNFRSF11B/TGFBR2/NOTCH2/OSMR/TNFRSF1A/TLR7/ITGB8/EMILIN1/KDR/ERBB2/EPS8/NOTCH1/MTTP/APBB1IP/ADRB2/GABRG1/BMPR1B/GPR62/LRP5/PLXNB3/ADCYAP1R1/SYK/RXRA/ITGB1/CSF1R/TLR1/TLR4/PLXNB2/IL6R/ITGA6/TLR6/ITGA2/TRIL/AXL/FGFR2/ITGA7/PDGFRB/ITPR3/LIFR/PTH1R/EGFR/RAMP1/HFE/FLT4/GPR37L1/MERTK/ITPR2/NRP2/TRPV3/IL6ST/ITGAV/ACVR1/IKBKB/TYK2/BMPR1A/IGF1R/NTRK2/GRIK4/INSR/SDCBP/NBR1	75
MSSM	PHG	ora_up	CC	GO:0032587	ruffle membrane	27/2154	88/13575	3.6540722854137473e-4	0.0075022671609901	0.006190286930881842	FAM107A/PDPN/PLEK/EZR/EPS8/SPATA13/PLCG2/ITGB1/TLN1/PSD2/MACF1/KANK1/EGFR/FAP/RHOA/APPL2/WWC1/TWF1/MYO6/ITGAV/ARHGAP45/HIP1R/EEF1A1/DLC1/PLCG1/CORO1C/CLCN3	27
MSSM	PHG	ora_up	CC	GO:0016363	nuclear matrix	33/2154	116/13575	4.130351587742368e-4	0.008223154524687078	0.0067851070739627425	VIM/S100A10/SPARC/TGFB1I1/CLIC4/TP53/LMNA/TEP1/HES1/ACTL6A/SMC3/SORBS1/FIGN/STAG2/STAG1/BRD7/NUMA1/SCAF8/PIAS4/PHF10/PBRM1/CXXC1/PHACTR3/DCAF7/SMARCC1/ARID2/POLA1/PRPF40A/HNRNPU/SNW1/RAD21/NONO/XPOT	33
MSSM	PHG	ora_up	CC	GO:0034399	nuclear periphery	37/2154	135/13575	4.2670039351226175e-4	0.008245357604045765	0.006803427326898291	VIM/S100A10/SPARC/TGFB1I1/CLIC4/TP53/LMNA/TEP1/HES1/ACTL6A/SMC3/SORBS1/FIGN/TPR/STAG2/DAG1/STAG1/BRD7/NUMA1/SCAF8/PIAS4/PHF10/TELO2/PBRM1/CXXC1/PHACTR3/DCAF7/SMARCC1/ARID2/POLA1/LMNB2/PRPF40A/HNRNPU/SNW1/RAD21/NONO/XPOT	37
MSSM	PHG	ora_up	CC	GO:0042581	specific granule	33/2154	119/13575	6.794874848964618e-4	0.01164401577166158	0.009607735516151109	LTF/CHI3L1/OLR1/C3AR1/HVCN1/ITGAL/TMC6/ANO6/VAMP8/CYBB/HPSE/PLAUR/STOM/TMBIM1/DOCK2/GSDMD/JUP/CTSZ/SLC44A2/FRK/CD59/STXBP3/ITGAV/NFKB1/CMTM6/ATP11A/TIMP2/CTSD/STK10/ADAM10/MLEC/ERP44/CLCN3	33
MSSM	PHG	ora_up	CC	GO:0005923	bicellular tight junction	30/2154	105/13575	6.840339887147934e-4	0.01164401577166158	0.009607735516151109	TJP2/CGNL1/PARD3/CLDN11/CLDN15/PARD3B/FRMPD2/MARVELD2/PMP22/AMOT/RAB13/ADCYAP1R1/MICALL2/FRMD4B/OCLN/BVES/JAM2/CCND1/USP53/FZD5/JAM3/TJP1/AMOTL2/LSR/TJAP1/CYTH1/MPDZ/LIN7C/CTNNB1/ASH1L	30
MSSM	PHG	ora_up	CC	GO:0005765	lysosomal membrane	81/2154	363/13575	6.853517359910813e-4	0.01164401577166158	0.009607735516151109	AHNAK/HLA-DOA/CYBRD1/C3AR1/HLA-DRA/CD74/HLA-DRB1/HLA-DPB1/HLA-DMB/DTX3L/HLA-DMA/HLA-DPA1/VAMP8/LITAF/SLC15A3/TLR7/HPSE/STOM/TMBIM1/TFEB/LAMP2/LAPTM5/KIF5B/TCIRG1/MGST1/TLR3/ATP11C/OCLN/SLC44A2/SLC12A4/VASN/TAB2/ABCA2/MAGT1/CTNS/ECE1/NPC1/DAB2/B4GALT1/LAMP1/ENPP1/TMEM165/LRRC8A/CD63/AP3B1/MYO6/SLC48A1/GPR137B/LAPTM4A/ATP6V0E1/GRN/CMTM6/GFAP/DRAM2/EEF1A1/SNAPIN/ATP11A/SCARB2/CD164/PSEN1/TPCN1/CPNE3/CTSD/ITM2C/PRCP/RNF13/ANKFY1/CYB561A3/ATP11B/AP3M1/VPS13C/SPAG9/LMBRD1/MFSD12/WDR81/SLC35F6/WDR59/SEC13/CLCN3/LNPEP/SURF4	81
MSSM	PHG	ora_up	CC	GO:0098852	lytic vacuole membrane	81/2154	363/13575	6.853517359910813e-4	0.01164401577166158	0.009607735516151109	AHNAK/HLA-DOA/CYBRD1/C3AR1/HLA-DRA/CD74/HLA-DRB1/HLA-DPB1/HLA-DMB/DTX3L/HLA-DMA/HLA-DPA1/VAMP8/LITAF/SLC15A3/TLR7/HPSE/STOM/TMBIM1/TFEB/LAMP2/LAPTM5/KIF5B/TCIRG1/MGST1/TLR3/ATP11C/OCLN/SLC44A2/SLC12A4/VASN/TAB2/ABCA2/MAGT1/CTNS/ECE1/NPC1/DAB2/B4GALT1/LAMP1/ENPP1/TMEM165/LRRC8A/CD63/AP3B1/MYO6/SLC48A1/GPR137B/LAPTM4A/ATP6V0E1/GRN/CMTM6/GFAP/DRAM2/EEF1A1/SNAPIN/ATP11A/SCARB2/CD164/PSEN1/TPCN1/CPNE3/CTSD/ITM2C/PRCP/RNF13/ANKFY1/CYB561A3/ATP11B/AP3M1/VPS13C/SPAG9/LMBRD1/MFSD12/WDR81/SLC35F6/WDR59/SEC13/CLCN3/LNPEP/SURF4	81
MSSM	PHG	ora_up	CC	GO:0005766	primary lysosome	34/2154	124/13575	7.089202905121206e-4	0.01164401577166158	0.009607735516151109	C3AR1/NPC2/PADI2/C3/PRDX6/VAMP8/STOM/UNC13D/LAMP2/MGST1/HEBP2/MAGT1/FRK/B4GALT1/LAMP1/GM2A/DNAJC3/CD63/VAT1/ARHGAP45/GRN/CMTM6/FTL/PSEN1/CPNE3/PRCP/GNS/GALNS/FUCA2/ATP11B/SDCBP/CAP1/IST1/SURF4	34
MSSM	PHG	ora_up	CC	GO:0042582	azurophil granule	34/2154	124/13575	7.089202905121206e-4	0.01164401577166158	0.009607735516151109	C3AR1/NPC2/PADI2/C3/PRDX6/VAMP8/STOM/UNC13D/LAMP2/MGST1/HEBP2/MAGT1/FRK/B4GALT1/LAMP1/GM2A/DNAJC3/CD63/VAT1/ARHGAP45/GRN/CMTM6/FTL/PSEN1/CPNE3/PRCP/GNS/GALNS/FUCA2/ATP11B/SDCBP/CAP1/IST1/SURF4	34
MSSM	PHG	ora_up	CC	GO:0008305	integrin complex	11/2154	25/13575	7.98515339332407e-4	0.012795721413204668	0.010558033369863662	ITGB4/ITGAL/ITGB5/ITGAX/ITGB8/EMILIN1/ITGB1/ITGA6/ITGA2/ITGA7/ITGAV	11
MSSM	PHG	ora_up	CC	GO:0009925	basal plasma membrane	52/2154	214/13575	8.401063925367939e-4	0.013141664283254133	0.010843478500161628	CD44/AQP1/ITGB4/SLC14A1/DSP/MSN/PDPN/SLC43A3/ERBIN/AQP4/SLC4A2/KCNJ10/ANXA1/SLC6A9/ABCA8/WASF2/FRMPD2/MARVELD2/EZR/ERBB2/LDLRAP1/MLC1/SLC2A9/SLC4A11/MTTP/SLC40A1/SHROOM4/SLC38A3/DST/HEPH/PLPP3/SCRIB/SLC7A7/PTH1R/EGFR/B4GALT1/MAP7/ADCY8/SLC1A3/TJP1/ENPP1/STXBP3/CD81/SLC41A1/SLC27A1/DAG1/SYNJ2BP/SLC46A1/PKD2/LIN7C/CTNNB1/SLC23A2	52
MSSM	PHG	ora_up	CC	GO:0031253	cell projection membrane	67/2154	292/13575	8.929269959460756e-4	0.013643093868292364	0.01125721916553804	CD44/FAM107A/AQP1/CYBRD1/EVC2/MSN/PDPN/ANTXR1/SLC7A11/SYNE2/AQP4/GNA12/PLEK/EZR/SLC34A3/EPS8/SMO/SPATA13/MTTP/GABRG1/PLCG2/UTRN/ITGB1/TLN1/MYO10/ATP1B2/PSD2/PIEZO1/EVC/ROM1/MACF1/BVES/KANK1/MAPRE1/DOCK8/EGFR/FAP/B4GALT1/GNA13/DHRS3/GPER1/RHOA/GPR37L1/APPL2/WWC1/TWF1/MYO6/ITGAV/ARHGAP45/HIP1R/MFSD10/EEF1A1/SGCE/TAS2R4/SLC46A1/EHD1/DLC1/BBS2/INSR/ARL13B/BBS9/PLCG1/PKD2/SPTBN1/CORO1C/CTNNB1/CLCN3	67
MSSM	PHG	ora_up	CC	GO:0098637	protein complex involved in cell-matrix adhesion	7/2154	12/13575	9.481143365508584e-4	0.01415707088895259	0.011681312998174452	TNC/EMILIN1/PLAUR/LAMA1/LAMB2/LAMA2/LAMC1	7
MSSM	PHG	ora_up	CC	GO:0090575	RNA polymerase II transcription regulator complex	50/2154	207/13575	0.0012017636902491593	0.017545749877637726	0.014477387145691628	YAP1/FOS/S100A10/ATF3/GTF2H2/HIPK2/TEAD2/STAT5A/LEF1/JUNB/NFATC2/SMAD9/CEBPA/TCF12/RXRA/CBFB/STAT3/TCF7L2/SMAD4/TEAD1/WWOX/ASCL1/MAF/NFE2L2/IRF9/TCF3/MXI1/RXRG/ATF7/NCOA1/MAX/SMAD5/SMAD7/TRRAP/TFDP2/CHD4/STAT5B/MED28/BCL9L/BCL9/MED22/BACH1/ASCC2/RB1/TAF8/CTNNB1/CREB1/NCOA2/NONO/SMAD2	50
MSSM	PHG	ora_up	CC	GO:0005667	transcription regulator complex	88/2154	408/13575	0.0012627056269812486	0.017717072428499382	0.014618749179968249	WWTR1/YAP1/FOS/S100A10/ATF3/GTF2H2/HIPK2/SOX9/PBXIP1/TBL1X/KLF4/TBX18/TEAD2/AJUBA/STAT5A/TP53/LEF1/LMO2/JUNB/TBX2/NFATC1/NFATC2/PBX3/SMAD9/CEBPA/HEY2/TCF12/SOX8/RXRA/REST/CBFB/NFATC4/HDAC1/GATA2/SOX2/STAT3/ZFHX3/TCF7L2/SMAD4/TEAD1/WWOX/ASCL1/PRDM16/MAF/NFE2L2/IRF9/TCF3/CCND1/MXI1/RXRG/ATF7/SP1/ATF7IP/NCOA1/GTF3C6/SPEN/IVNS1ABP/HDGF/RBL2/CBX5/MDM4/RARG/MAX/SMAD5/SMAD7/RBL1/RBPJ/TRRAP/TAF1A/MDM2/TFDP2/CHD4/STAT5B/MED28/ASCC1/BCL9L/BCL9/MED22/BACH1/ASCC2/RB1/TAF8/EP300/CTNNB1/CREB1/NCOA2/NONO/SMAD2	88
MSSM	PHG	ora_up	CC	GO:0042611	MHC protein complex	9/2154	19/13575	0.001267431360942878	0.017717072428499382	0.014618749179968249	HLA-DOA/HLA-DRA/CD74/HLA-DRB1/HLA-DPB1/HLA-DMB/HLA-DMA/HLA-DPA1/HLA-E	9
MSSM	PHG	ora_up	CC	GO:0042383	sarcolemma	34/2154	128/13575	0.0012971106703419525	0.017754202300305475	0.014649385860221614	AHNAK/BGN/AQP1/VCAM1/COL6A2/FLNC/CAV1/SSPN/AQP4/ANXA1/KCNJ2/ADRA1A/SYNC/RYR3/SNTB1/RDX/ATP1A2/UTRN/ITGB1/SLC30A1/PLEC/BVES/LAMP1/LAMA2/CAV2/SNTA1/SGCB/SYNM/SGCE/DAG1/PSEN1/IGF1R/CORO1C/SLMAP	34
MSSM	PHG	ora_up	CC	GO:0005774	vacuolar membrane	86/2154	398/13575	0.0013464150128074468	0.01805295231458148	0.014895891119137167	AHNAK/HLA-DOA/CYBRD1/C3AR1/HLA-DRA/CD74/HLA-DRB1/HLA-DPB1/HLA-DMB/DTX3L/HLA-DMA/HLA-DPA1/VAMP8/LITAF/SLC15A3/TLR7/HPSE/STOM/TMBIM1/TFEB/LAMP2/LAPTM5/KIF5B/TCIRG1/MGST1/TLR3/ATP11C/OCLN/SLC44A2/SLC12A4/VASN/TAB2/ABCA2/MAGT1/CTNS/ECE1/CALCOCO2/NPC1/DAB2/B4GALT1/LAMP1/ENPP1/TMEM165/SH3GLB1/LRRC8A/CD63/AP3B1/MYO6/SLC48A1/GPR137B/LAPTM4A/ATP6V0E1/GRN/CMTM6/GFAP/DRAM2/EEF1A1/SNAPIN/ATP11A/SCARB2/CD164/PSEN1/TPCN1/CPNE3/CTSD/ITM2C/PRCP/STX17/RNF13/ANKFY1/PRKD1/CYB561A3/ATP11B/AP3M1/VPS13C/SPAG9/LMBRD1/MFSD12/WDR81/WDFY3/SLC35F6/WDR59/SEC13/CLCN3/LNPEP/SURF4	86
MSSM	PHG	ora_up	CC	GO:0016605	PML body	27/2154	96/13575	0.001599460260058087	0.021016907817163265	0.017341516503787683	SPN/HIPK2/CIITA/ELF4/TP53/HMBOX1/ISG20/TP53INP1/TCF7L2/CALCOCO2/TRIM8/HIPK1/SMC5/KAT6A/PATL1/CBX5/SIRT1/HIPK3/MAX/PIAS4/RPA2/EIF3E/DAXX/RB1/WDFY3/CDK9/KLHL20	27
MSSM	PHG	ora_up	CC	GO:0070820	tertiary granule	33/2154	125/13575	0.0016926908548029983	0.02180584101187392	0.01799248277035179	LTF/CR1/OLR1/DSP/PTAFR/TMC6/ITGAX/METTL7A/ANO6/CTSS/VAMP8/CYBB/STOM/LAMP2/GSDMD/TCIRG1/CD58/SERPINB6/GOLGA7/LAMP1/RHOA/CD59/STXBP3/FRMPD3/CYSTM1/ATP11A/TIMP2/CTSD/NBEAL2/ADAM10/PRCP/NFASC/PGM1	33
MSSM	PHG	ora_up	CC	GO:0005614	interstitial matrix	6/2154	10/13575	0.001865209918673564	0.02356620993401022	0.019445002188600922	TNC/CCDC80/COL14A1/VWA1/ECM2/NAV2	6
MSSM	PHG	ora_up	CC	GO:0005902	microvillus	22/2154	74/13575	0.001942595103662714	0.023886866994656784	0.019709583437071607	CD44/ANGPT1/VCAM1/MSN/PDPN/SPN/TGFB1/CLIC4/EZR/MTTP/RDX/IQGAP2/WWOX/RAPGEF3/MYO1E/JAM3/CRB1/MYO6/ITGAV/NFASC/BBS2/CTNNB1	22
MSSM	PHG	ora_up	CC	GO:0016323	basolateral plasma membrane	46/2154	191/13575	0.001963304136547133	0.023886866994656784	0.019709583437071607	CD44/AQP1/SLC14A1/DSP/MSN/PDPN/SLC43A3/ERBIN/AQP4/SLC4A2/KCNJ10/ANXA1/SLC6A9/ABCA8/WASF2/FRMPD2/MARVELD2/EZR/ERBB2/MLC1/SLC2A9/SLC4A11/MTTP/SLC40A1/SLC38A3/HEPH/PLPP3/SCRIB/SLC7A7/PTH1R/EGFR/B4GALT1/MAP7/ADCY8/TJP1/ENPP1/STXBP3/CD81/SLC41A1/DAG1/SYNJ2BP/SLC46A1/PKD2/LIN7C/CTNNB1/SLC23A2	46
MSSM	PHG	ora_up	CC	GO:0055038	recycling endosome membrane	25/2154	88/13575	0.00200993152493339	0.024009545670567952	0.01981080833187935	FZD7/VAMP8/PDLIM4/RAB13/MICALL1/BOK/HLA-E/EHD2/ATP11C/SCAMP2/NDRG1/VAMP3/RFFL/ACAP1/ATP13A4/CMTM6/SNX18/ABHD17B/TPCN1/ZDHHC2/EHD1/SCAMP4/PDIA3/ATP11B/RAB10	25
MSSM	PHG	ora_up	CC	GO:0031901	early endosome membrane	38/2154	152/13575	0.0023194933851181064	0.0272126277504035	0.02245374235593656	HLA-DRA/SPHK1/CAV1/DTX3L/VAMP8/ANXA1/LITAF/PDLIM4/BOK/WLS/HLA-E/ATP11C/LLGL1/EGFR/FZD5/TMEM165/PMEPA1/APPL2/ATP13A4/RAB31/PLEKHF2/CMTM6/PSEN1/TPCN1/SNX7/EHD1/NTRK2/KIF16B/ATP11B/SNX2/WDR81/SNX21/SNX5/SNX19/PIKFYVE/SNX12/CLCN3/GGA1	38
MSSM	PHG	ora_up	CC	GO:0098797	plasma membrane protein complex	96/2154	461/13575	0.0024778853776331634	0.028296814031169387	0.023348328488427838	GJA1/AHNAK/HLA-DOA/ITGB4/VCAM1/HLA-DRA/EVC2/S100A10/CRB2/CD74/HLA-DRB1/HLA-DPB1/TGFBR3/C7/IL13RA1/ITGAL/FLNA/ITGB5/CAV1/ITGAX/SSPN/HSPA2/HLA-DMB/HLA-DMA/GNA12/HLA-DPA1/TGFBR2/GNG12/OSMR/ITGB8/CYBB/EMILIN1/KCNJ2/CDH23/ERBB2/EPS8/NCF2/APBB1IP/CDH20/CASP10/BMPR1B/SNTB1/LRP5/ATP1A2/HLA-E/UTRN/NEO1/SYK/ITGB1/TLR1/ATP1B2/ABCC9/IL6R/EVC/JUP/ITGA6/TLR6/ITGA2/ITGA7/ABCA2/TMED10/EGFR/CFLAR/RAMP1/GNA13/HFE/SORBS1/LRRC55/CAV2/CACHD1/CRB1/SNTA1/C5/IL6ST/CTNNA1/SGCB/ITGAV/ACVR1/SGCE/DAG1/IKBKB/PSEN1/GNAI2/TYK2/PRKCA/BMPR1A/IGF1R/PICALM/GRIK4/INSR/APH1B/SDCBP/CORO1C/LIN7C/CTNNB1/AKAP9	96
MSSM	PHG	ora_up	CC	GO:0030175	filopodium	26/2154	94/13575	0.00249804446546092	0.028296814031169387	0.023348328488427838	VCAM1/MSN/PDPN/ANTXR1/SYNE2/EZR/SPATA13/RDX/IQGAP2/UTRN/ITGB1/MYO10/INPPL1/FAT1/ENAH/DEF6/RAPGEF3/B4GALT1/DNALI1/TWF1/MYO6/ITGAV/FGD4/DAG1/UNC5C/MTM1	26
MSSM	PHG	ora_up	CC	GO:0045177	apical part of cell	70/2154	323/13575	0.003324538242572491	0.037020705514747905	0.030546604726580426	CD44/KCNE4/GJA1/AQP1/CYBRD1/VCAM1/HVCN1/CRB2/MSN/PDPN/SLC7A11/PARD3/DDR2/CLCA4/SLC6A20/AHCYL1/SLC4A2/PARD3B/ANXA1/OSMR/CLIC4/EMP2/SLC6A9/MARVELD2/EZR/SLC34A3/ERBB2/SLC2A9/VANGL2/SLC4A11/NEDD1/NOTCH1/ADRB2/CA2/RDX/SHROOM4/SLC38A3/TCIRG1/ATP1B2/IL6R/FAT1/OCLN/SHROOM1/FN1/PDGFRB/ITPR3/PLPP1/PTH1R/ABCB1/FAP/HFE/ADCY8/TJP1/CRB1/STXBP3/HIP1R/ACVR1/DRAM2/PSEN1/SLC46A1/SPECC1/SLC22A4/DVL2/PCM1/MPDZ/TNIK/DYNC2H1/CTNNB1/SLC23A2/CLCN3	70
MSSM	PHG	ora_up	CC	GO:0032432	actin filament bundle	20/2154	68/13575	0.003503253290777119	0.03758396336165498	0.031011361261319103	FAM107A/BAG3/CRYAB/FLNA/TRIP6/PDLIM5/PDLIM4/PALLD/SHROOM4/NEBL/MICALL2/PXN/ABLIM1/LPP/MYLK/PDLIM3/SORBS1/MYH9/CORO1B/DAAM1	20
MSSM	PHG	ora_up	CC	GO:0042641	actomyosin	20/2154	68/13575	0.003503253290777119	0.03758396336165498	0.031011361261319103	FAM107A/BAG3/TRIP6/PDLIM5/PDLIM4/PALLD/SHROOM4/NEBL/MICALL2/PXN/ABLIM1/LPP/MYLK/KAT2B/PDLIM3/SORBS1/MYH9/CORO1B/DAAM1/CDC42BPA	20
MSSM	PHG	ora_up	CC	GO:0005882	intermediate filament	18/2154	59/13575	0.0035467362685275626	0.03758396336165498	0.031011361261319103	VIM/DSP/HLA-DRB1/CLDN11/NES/LDLRAP1/SYNC/LMNA/DST/JUP/MACF1/PLEC/GPER1/SYNM/GFAP/VMAC/LMNB2/FER	18
MSSM	PHG	ora_up	CC	GO:0098858	actin-based cell projection	44/2154	187/13575	0.003869645794781597	0.039853667246650154	0.03288414424741622	CD44/ANGPT1/VCAM1/MSN/PDPN/ANTXR1/SPN/SYNE2/TGFB1/CLIC4/CDH23/EZR/EPS8/SPATA13/MTTP/CDC14A/RDX/IQGAP2/UTRN/ITGB1/MYO10/INPPL1/FAT1/ENAH/DEF6/WWOX/RAPGEF3/MYO1E/B4GALT1/TRIOBP/JAM3/DNALI1/CRB1/TWF1/MYO6/ITGAV/FGD4/FCHSD2/DAG1/UNC5C/MTM1/NFASC/BBS2/CTNNB1	44
MSSM	PHG	ora_up	CC	GO:0090665	glycoprotein complex	8/2154	18/13575	0.0038822446024134095	0.039853667246650154	0.03288414424741622	FLNA/SSPN/SNTB1/UTRN/SNTA1/SGCB/SGCE/DAG1	8
MSSM	PHG	ora_up	CC	GO:0005802	trans-Golgi network	52/2154	229/13575	0.00396950466297392	0.04012253174729024	0.03310599030658411	CHST6/MS4A7/TGFBI/HLA-DRA/CD74/HLA-DRB1/HLA-DPB1/FLNA/HLA-DPA1/RAB29/CHST3/RAB13/BOK/BACE2/WLS/ATP11C/SCAMP2/LLGL1/PLPP3/RHOBTB3/VAMP3/RAB9A/ARAP1/KIF13A/GPER1/TMEM165/DENND5A/RAB31/PLOD3/TJAP1/GRN/ATP11A/ARFIP1/RAB30/USP6NL/PRKD1/COG8/SCAMP4/ATP11B/VPS54/ARL5A/YIPF6/VPS52/NDST1/FUT9/RAB10/KLHL20/SNX9/GOLPH3/TGOLN2/IGF2R/GGA1	52
MSSM	PHG	ora_up	CC	GO:0045334	clathrin-coated endocytic vesicle	20/2154	69/13575	0.004212177806192627	0.041930315434372055	0.034597632698392396	HLA-DRA/CD74/HLA-DRB1/HLA-DPB1/HLA-DPA1/VAMP8/LDLRAP1/ADRB2/CEMIP/MYO1E/VAMP3/EGFR/FZD5/MYO6/SCARB2/PICALM/DVL2/LMBRD1/TGOLN2/IGF2R	20
MSSM	PHG	ora_up	CC	GO:0035577	azurophil granule membrane	15/2154	47/13575	0.004677693222006184	0.045869320102359154	0.03784779276250095	C3AR1/VAMP8/STOM/LAMP2/MGST1/MAGT1/B4GALT1/LAMP1/CD63/CMTM6/PSEN1/CPNE3/PRCP/ATP11B/SURF4	15
MSSM	PHG	ora_up	CC	GO:0045111	intermediate filament cytoskeleton	25/2154	94/13575	0.005237479160065587	0.04927576614963436	0.040658526903888	VIM/DSP/HLA-DRB1/CLDN11/NES/DTNA/MMP14/SYNE2/LDLRAP1/SYNC/LMNA/DST/JUP/MACF1/PLEC/DDX60/CTNS/GPER1/SYNM/GFAP/VMAC/PKN2/NDOR1/LMNB2/FER	25
MSSM	PHG	ora_up	CC	GO:0001725	stress fiber	18/2154	61/13575	0.005250081629336994	0.04927576614963436	0.040658526903888	FAM107A/BAG3/TRIP6/PDLIM5/PDLIM4/PALLD/SHROOM4/NEBL/MICALL2/PXN/ABLIM1/LPP/MYLK/PDLIM3/SORBS1/MYH9/CORO1B/DAAM1	18
MSSM	PHG	ora_up	CC	GO:0097517	contractile actin filament bundle	18/2154	61/13575	0.005250081629336994	0.04927576614963436	0.040658526903888	FAM107A/BAG3/TRIP6/PDLIM5/PDLIM4/PALLD/SHROOM4/NEBL/MICALL2/PXN/ABLIM1/LPP/MYLK/PDLIM3/SORBS1/MYH9/CORO1B/DAAM1	18
MSSM	PHG	ora_up	MF	GO:0050839	cell adhesion molecule binding	126/2110	487/13298	5.415259777326492e-9	5.523564972873022e-6	5.067543096887634e-6	NPNT/SPP1/AHNAK/TJP2/ITGB4/VCAM1/IGF2/TGFBI/ANLN/DSP/MSN/BAG3/S100A11/PPP1R13L/ITGAL/MMP14/FLNA/ITGB5/PDLIM5/ITGAX/PRDX6/FGF1/FXYD5/ANXA1/CNN3/PLIN3/ITGB8/EMP2/EMILIN1/CAPG/KDR/CDC42EP1/WASF2/PALLD/CDH23/EZR/IQGAP1/MICALL1/ZC3HAV1/CDH20/RDX/FGF2/ECM2/UTRN/PLXNB3/KIF5B/DST/SYK/ITGB1/TLN1/FMNL2/PLCB3/JUP/ITGA6/SWAP70/FN1/ITGA2/NDRG1/LAMB2/PLPP3/MACF1/SCRIB/VASN/PLEC/DSC2/ITGA7/PTPRZ1/JAM2/FBLN1/MAPRE1/CNTN2/EGFR/FAP/JAM3/PAK2/NINJ1/TJP1/COL16A1/MYH9/SH3GLB1/KTN1/CD151/CTNNA1/BCAM/TWF1/CD81/LAMA5/ITGAV/ACVR1/GFAP/CORO1B/STK38/PRDX1/PSEN1/ADAM10/PRKCA/PKN2/EHD1/TNKS1BP1/CPE/PICALM/ARVCF/NFASC/YKT6/TMOD3/ERC1/CD2AP/EIF3E/CRKL/NCK1/PAICS/SNX2/RPL24/SDCBP/SPTBN1/RAB10/GIGYF2/SNX5/SNX9/EIF2S3/CTNNB1/IST1/FER/AFDN/DHX29/SLK	126
MSSM	PHG	ora_up	MF	GO:0140297	DNA-binding transcription factor binding	108/2110	414/13298	4.2972177287751554e-8	2.1915810416753293e-5	2.0106455583584808e-5	HSPB1/ID3/YAP1/FOS/ZNF366/PRRX1/ID4/PADI2/HIPK2/FLNA/SOX9/TRIP6/PBXIP1/TBL1X/KLF4/DTX3L/NOTCH2/CIITA/TGFB1I1/NFIA/TP53/PARP9/LEF1/LMO2/TOB2/TBX2/NFATC1/PPARA/BCL6/CEBPA/HEY2/PTMA/TCF12/ATOH8/AR/SOX8/RXRA/REST/ELK1/HES1/PAGR1/HDAC1/JUP/GATA2/MDFIC/STAT3/TCF7L2/KAT2B/SMAD4/NEK6/HHEX/ASCL1/PRDM16/NFE2L2/TCF3/FOXO4/ZNF516/PARP10/SP1/BHLHE41/PROX1/HDAC7/NCOA1/SPEN/BCL2/KAT6A/TPT1/CBX5/LYAR/CRTC3/WFS1/CRY1/CGGBP1/RARG/KEAP1/SIRT1/XPC/PKN1/MAX/NUCKS1/RBPJ/HMGN3/CHD4/CDK5RAP3/UBXN7/STAT5B/SMARCA1/BBS2/PRMT2/ASXL1/MED13/ARID1A/CRKL/DAXX/RB1/CXXC5/MED12/EP300/SNW1/CTNNB1/CREB1/NCOA2/STK4/LATS1/THRAP3/SMAD2/NSD1/TRIP12	108
MSSM	PHG	ora_up	MF	GO:0019955	cytokine binding	35/2110	95/13298	5.096413507011e-7	1.73278059238374e-4	1.5897233711343085e-4	GBP1/CXCR4/PDPN/CD74/TGFBR3/IL13RA1/LTBP1/TGFBR2/A2M/OSMR/TNFRSF1A/CXCR6/CD109/TMC8/BMPR1B/FGF2/ITGB1/CSF1R/IL10RA/ACKR3/IL20RA/IL6R/TCAP/LTBP3/VASN/LIFR/IL18BP/NRP2/IL6ST/TWSG1/ITGAV/ACVR1/BMPR1A/KLHL20/IFNAR1	35
MSSM	PHG	ora_up	MF	GO:0005201	extracellular matrix structural constituent	44/2110	135/13298	1.0215824716449562e-6	2.3634567805252073e-4	2.168331349728493e-4	COL1A1/AEBP1/NPNT/TNC/COL1A2/CHI3L1/BGN/TGFBI/HMCN1/SRPX/COL8A2/EFEMP1/CHADL/SPARC/ELN/COL6A2/SRPX2/PRELP/COL14A1/VCAN/PODN/COL27A1/MFAP4/LTBP1/COL15A1/IGFBP7/EMILIN1/VWA1/COL18A1/ACAN/LAMA1/COL21A1/FN1/EFEMP2/LAMB2/FBLN1/NID2/LAMA2/COL16A1/LAMA4/MATN2/LAMA5/COL10A1/LAMC1	44
